product_id,product_name,category,price,stock_quantity,brand
14212,Main Rate,Home,442.59,250,BrandA
14213,Investment Bar,Clothing,42.86,747,BrandA
14214,Could Blood,Toys,441.64,627,BrandB
14215,Store List,Clothing,450.11,782,BrandA
14216,Likely As,Electronics,30.25,486,BrandA
14217,Artist Ready,Home,331.71,494,BrandD
14218,Kind Property,Books,311.56,805,BrandB
14219,Rather Get,Clothing,362.38,637,BrandA
14220,Price Quickly,Clothing,89.08,521,BrandB
14221,Say Rest,Toys,216.21,364,BrandC
14222,And Pattern,Electronics,27.47,524,BrandD
14223,Contain Somebody,Clothing,63.51,694,BrandB
14224,Even Organization,Beauty,291.63,337,BrandA
14225,Personal Not,Electronics,130.6,917,BrandC
14226,Movie Listen,Books,160.36,37,BrandB
14227,Interesting Play,Toys,144.2,432,BrandC
14228,Threat Professional,Books,420.07,525,BrandB
14229,Member Imagine,Books,335.54,954,BrandD
14230,Short Safe,Electronics,25.49,629,BrandC
14231,Cut Every,Beauty,335.84,623,BrandB
14232,Yet Effort,Toys,279.81,880,BrandD
14233,His Gas,Beauty,262.08,511,BrandD
14234,Condition Writer,Home,455.06,920,BrandD
14235,Feel Later,Toys,61.92,418,BrandD
14236,Market Threat,Books,293.95,941,BrandA
14237,Various Brother,Books,323.23,497,BrandD
14238,Line Hope,Beauty,157.21,715,BrandC
14239,A Cut,Clothing,269.1,721,BrandC
14240,Mr Grow,Beauty,31.07,745,BrandD
14241,Be Establish,Electronics,304.35,774,BrandB
14242,Table Argue,Beauty,91.81,216,BrandA
14243,Lot How,Home,365.07,893,BrandD
14244,Realize Certain,Toys,265.89,26,BrandC
14245,Direction Onto,Books,316.14,44,BrandA
14246,Pull Radio,Clothing,440.26,558,BrandD
14247,Throughout Social,Books,228.93,967,BrandD
14248,Data Four,Books,229.73,139,BrandD
14249,Soon Rise,Toys,271.16,303,BrandB
14250,Best Painting,Clothing,375.24,570,BrandD
14251,Whole Form,Books,430.9,173,BrandC
14252,Role Follow,Books,233.99,640,BrandA
14253,Place Force,Toys,158.39,154,BrandD
14254,Edge And,Electronics,308.18,3,BrandC
14255,Citizen Moment,Books,137.83,367,BrandD
14256,Approach Guy,Toys,334.0,934,BrandD
14257,Generation Right,Beauty,344.14,479,BrandD
14258,Movie Conference,Books,398.14,114,BrandC
14259,Technology Administration,Clothing,389.26,985,BrandC
14260,Heavy Letter,Toys,496.6,281,BrandD
14261,Serious Energy,Home,400.22,196,BrandB
14262,Vote Attorney,Toys,277.36,293,BrandC
14263,Mean Bring,Books,421.2,916,BrandB
14264,Help Sell,Toys,453.93,403,BrandC
14265,Them Lead,Electronics,464.29,701,BrandD
14266,More Cover,Clothing,198.14,684,BrandB
14267,Once Low,Books,326.65,108,BrandD
14268,Today Free,Electronics,441.29,18,BrandA
14269,Go Information,Clothing,51.34,145,BrandA
14270,Listen Hit,Electronics,198.8,945,BrandA
14271,Difference Those,Beauty,25.45,259,BrandC
14272,Administration Necessary,Electronics,256.52,54,BrandC
14273,Customer About,Electronics,491.89,121,BrandD
14274,Sea Increase,Books,38.66,690,BrandA
14275,Stay Push,Beauty,98.63,91,BrandB
14276,Blue Decide,Books,299.17,967,BrandB
14277,Matter Attention,Clothing,70.35,418,BrandC
14278,New Already,Electronics,479.73,468,BrandA
14279,Somebody Investment,Toys,425.23,874,BrandC
14280,Discover Talk,Beauty,444.44,18,BrandA
14281,Letter Sound,Books,294.35,765,BrandB
14282,Outside Company,Toys,125.17,392,BrandA
14283,Forget North,Clothing,199.11,11,BrandB
14284,Trade Fund,Toys,247.83,817,BrandA
14285,Next Public,Home,355.78,263,BrandA
14286,Cover Study,Toys,354.64,155,BrandC
14287,Laugh Bit,Home,447.03,859,BrandA
14288,Customer Minute,Beauty,271.76,686,BrandC
14289,Why Any,Toys,132.11,323,BrandD
14290,Project Pressure,Beauty,422.93,713,BrandA
14291,With Indicate,Clothing,66.82,30,BrandA
14292,Decide Morning,Toys,378.85,208,BrandB
14293,All Leader,Toys,482.59,952,BrandB
14294,Support Everybody,Books,27.56,627,BrandD
14295,Raise Table,Home,99.35,215,BrandA
14296,Cut Usually,Clothing,388.52,419,BrandB
14297,Maybe Particular,Beauty,422.72,35,BrandB
14298,Interesting Treatment,Beauty,158.88,627,BrandA
14299,Newspaper Note,Electronics,5.77,756,BrandB
14300,Buy Animal,Home,116.7,488,BrandB
14301,Add Structure,Home,469.42,615,BrandC
14302,Surface Because,Toys,433.85,229,BrandC
14303,Ahead Who,Toys,412.68,993,BrandD
14304,Property Difficult,Books,302.98,577,BrandD
14305,Trouble Though,Books,325.34,141,BrandB
14306,Pick Leave,Electronics,45.27,363,BrandC
14307,Exactly Ahead,Clothing,41.5,702,BrandC
14308,Factor Month,Toys,305.56,421,BrandA
14309,Open Begin,Electronics,77.65,436,BrandB
14310,Close May,Electronics,327.04,360,BrandC
14311,Top Church,Electronics,187.03,569,BrandB
14312,After Community,Electronics,259.23,196,BrandD
14313,Let Huge,Home,139.04,650,BrandA
14314,Consider Without,Electronics,122.33,830,BrandC
14315,Population Total,Clothing,461.75,209,BrandA
14316,Newspaper Politics,Beauty,59.38,986,BrandA
14317,Use Short,Books,235.32,166,BrandC
14318,Foreign Medical,Clothing,402.39,399,BrandC
14319,Less Help,Home,421.92,643,BrandD
14320,Understand Job,Beauty,90.74,105,BrandB
14321,Team Turn,Clothing,376.56,151,BrandC
14322,Decide Area,Electronics,175.95,489,BrandB
14323,Two Debate,Home,150.68,872,BrandC
14324,Anything Meeting,Electronics,159.07,241,BrandA
14325,Course Attention,Books,136.9,965,BrandD
14326,Effort Eat,Electronics,327.91,814,BrandC
14327,A We,Home,298.85,171,BrandB
14328,Your Arm,Home,123.51,706,BrandD
14329,Final I,Clothing,286.3,432,BrandA
14330,Force Fish,Books,21.5,997,BrandA
14331,Bag Administration,Electronics,304.04,385,BrandA
14332,Whom Task,Electronics,493.6,273,BrandA
14333,Personal Energy,Toys,419.74,994,BrandB
14334,Now Most,Toys,307.16,984,BrandA
14335,Common Material,Books,152.03,749,BrandA
14336,Until Accept,Toys,151.03,358,BrandA
14337,School Change,Books,469.86,313,BrandD
14338,Score Century,Clothing,156.5,744,BrandB
14339,Young Possible,Beauty,345.46,198,BrandB
14340,Range Article,Clothing,281.89,290,BrandB
14341,Majority Population,Beauty,412.23,582,BrandD
14342,Few Yeah,Home,269.61,545,BrandB
14343,Minute Police,Toys,31.12,675,BrandA
14344,Record Section,Electronics,168.32,270,BrandC
14345,Kind Put,Beauty,427.96,315,BrandA
14346,Thought Information,Toys,77.84,104,BrandD
14347,Sit Body,Toys,164.89,444,BrandC
14348,Contain My,Books,294.45,481,BrandC
14349,Worker Job,Electronics,163.56,476,BrandA
14350,Indicate Process,Electronics,308.04,753,BrandB
14351,Minute Recently,Electronics,149.04,823,BrandB
14352,Get Star,Home,417.79,809,BrandD
14353,Lay Design,Beauty,44.69,676,BrandB
14354,Here Something,Beauty,464.9,604,BrandC
14355,Message Make,Electronics,302.04,302,BrandB
14356,Card Yard,Clothing,107.14,972,BrandA
14357,Trial Go,Beauty,240.12,884,BrandC
14358,Citizen Entire,Electronics,134.69,264,BrandA
14359,Executive Common,Home,312.72,200,BrandA
14360,Senior Lose,Electronics,212.2,810,BrandC
14361,Avoid I,Home,393.6,403,BrandB
14362,From Happy,Electronics,367.86,884,BrandD
14363,Increase Sense,Toys,484.76,962,BrandD
14364,Mother And,Clothing,107.33,467,BrandC
14365,Trade Also,Toys,253.82,739,BrandB
14366,Reality Say,Books,261.5,3,BrandC
14367,Someone Western,Home,435.65,728,BrandC
14368,Church Point,Toys,423.04,601,BrandD
14369,Four Season,Beauty,378.56,241,BrandD
14370,Color Soldier,Books,283.76,602,BrandB
14371,Clear Event,Toys,393.49,259,BrandB
14372,Study Stage,Beauty,74.81,230,BrandA
14373,Appear Sister,Electronics,287.68,505,BrandC
14374,Second Alone,Books,480.35,923,BrandC
14375,Require Tonight,Electronics,287.52,99,BrandD
14376,Look Country,Beauty,457.15,926,BrandA
14377,Stage Concern,Clothing,387.46,798,BrandD
14378,Discuss Measure,Beauty,116.41,767,BrandC
14379,Decision Nor,Books,287.51,689,BrandA
14380,Science Rise,Books,158.39,97,BrandB
14381,Coach A,Toys,368.17,485,BrandA
14382,Own Form,Beauty,33.25,863,BrandA
14383,Floor Cut,Electronics,430.4,212,BrandA
14384,Father List,Electronics,128.87,773,BrandA
14385,Get Field,Home,37.37,779,BrandB
14386,Issue Appear,Toys,161.48,198,BrandD
14387,Do Section,Beauty,64.49,228,BrandB
14388,Crime Its,Electronics,177.86,645,BrandA
14389,Raise Responsibility,Toys,49.94,451,BrandB
14390,Sort Himself,Home,479.94,724,BrandC
14391,Physical Resource,Clothing,92.16,702,BrandC
14392,Mouth School,Clothing,25.29,142,BrandA
14393,Goal Talk,Clothing,85.55,860,BrandB
14394,Here Western,Clothing,470.88,71,BrandC
14395,Structure Camera,Toys,284.01,400,BrandA
14396,Wait Long,Clothing,200.74,213,BrandA
14397,Form Kitchen,Electronics,162.23,989,BrandA
14398,Small Member,Clothing,269.44,996,BrandB
14399,Travel Month,Home,418.93,356,BrandC
14400,Sea Day,Books,146.42,381,BrandC
14401,Take Mouth,Home,496.16,759,BrandC
14402,Fast Law,Clothing,177.71,170,BrandB
14403,Theory Material,Books,310.8,257,BrandD
14404,Student Grow,Beauty,175.9,636,BrandB
14405,Term Home,Beauty,256.25,485,BrandD
14406,Mention Project,Electronics,38.48,667,BrandA
14407,Blue Officer,Beauty,227.53,442,BrandD
14408,Ago Get,Home,295.78,428,BrandA
14409,Wrong Wait,Books,309.46,853,BrandC
14410,Series Whom,Beauty,36.67,778,BrandB
14411,Old Rule,Beauty,252.22,786,BrandB
14412,Doctor Need,Toys,198.85,199,BrandB
14413,Use Than,Home,437.68,506,BrandC
14414,Right Teacher,Home,44.66,821,BrandC
14415,Maybe Send,Clothing,321.1,884,BrandD
14416,Such Kid,Electronics,197.18,441,BrandA
14417,Because To,Beauty,284.71,59,BrandD
14418,Develop Box,Home,353.47,507,BrandC
14419,Scene Model,Clothing,96.33,2,BrandC
14420,By Tonight,Clothing,94.78,856,BrandB
14421,Expect Smile,Electronics,460.01,547,BrandC
14422,General Job,Electronics,407.94,587,BrandA
14423,Figure Knowledge,Beauty,190.12,434,BrandD
14424,Front Including,Home,304.14,395,BrandC
14425,Recent Quite,Toys,246.1,317,BrandC
14426,Usually Enjoy,Beauty,465.14,386,BrandA
14427,Meeting Wall,Electronics,209.26,398,BrandD
14428,Rise Partner,Books,143.16,241,BrandA
14429,Bad Charge,Books,304.05,671,BrandA
14430,Yet Court,Clothing,442.18,392,BrandD
14431,Gas None,Clothing,124.61,823,BrandA
14432,Everyone Audience,Clothing,130.34,492,BrandC
14433,Benefit Feeling,Electronics,464.17,255,BrandC
14434,I Task,Home,87.9,501,BrandC
14435,Speech Piece,Electronics,275.01,1,BrandA
14436,Imagine Minute,Electronics,241.94,77,BrandD
14437,Event Third,Beauty,126.76,105,BrandD
14438,Break Born,Toys,434.21,144,BrandB
14439,Thus Tv,Beauty,377.68,323,BrandC
14440,Human Event,Books,198.18,427,BrandC
14441,Into Than,Books,357.04,953,BrandD
14442,Quality Well,Electronics,229.04,59,BrandA
14443,Someone Pull,Clothing,107.17,970,BrandA
14444,Personal Effort,Clothing,121.81,895,BrandB
14445,Like Can,Beauty,252.41,583,BrandB
14446,Bag Impact,Home,99.4,767,BrandB
14447,Budget Deal,Beauty,427.99,79,BrandA
14448,Radio Enjoy,Books,18.64,981,BrandC
14449,View Up,Home,288.27,144,BrandD
14450,Part Account,Toys,20.41,762,BrandD
14451,Idea Economy,Clothing,441.18,986,BrandC
14452,World Because,Books,417.84,10,BrandD
14453,Station Cut,Electronics,286.24,846,BrandB
14454,Approach Along,Electronics,241.64,369,BrandB
14455,Might Visit,Toys,375.49,596,BrandA
14456,Sure Go,Home,365.85,199,BrandC
14457,Rate Quality,Books,487.92,83,BrandC
14458,Police Western,Clothing,226.7,978,BrandD
14459,Stop Writer,Toys,289.7,487,BrandC
14460,National Upon,Toys,195.58,780,BrandC
14461,Resource Affect,Beauty,89.94,228,BrandD
14462,But Service,Clothing,304.78,905,BrandA
14463,Attention Able,Home,347.66,514,BrandA
14464,Window Reach,Home,98.68,195,BrandC
14465,With Million,Books,92.66,327,BrandB
14466,Much Age,Books,33.28,437,BrandC
14467,Young Without,Home,404.71,240,BrandD
14468,Focus Can,Electronics,83.94,653,BrandA
14469,Bring Professor,Toys,55.88,771,BrandC
14470,Of Choice,Clothing,180.44,626,BrandB
14471,Clearly Again,Home,381.31,177,BrandB
14472,Half Music,Electronics,52.31,203,BrandB
14473,Sound What,Books,420.52,970,BrandA
14474,Walk Candidate,Toys,351.43,254,BrandB
14475,Quality Population,Books,18.39,495,BrandC
14476,Song One,Toys,191.22,852,BrandB
14477,Trade Child,Electronics,461.95,477,BrandC
14478,Much President,Electronics,367.33,157,BrandB
14479,Seven Make,Books,24.39,540,BrandA
14480,Reflect Support,Toys,391.38,602,BrandC
14481,Your Senior,Books,388.37,987,BrandA
14482,Former Everything,Electronics,481.93,829,BrandB
14483,Rest Analysis,Toys,119.27,371,BrandC
14484,Kid Sea,Toys,290.62,438,BrandC
14485,Must Avoid,Home,346.62,366,BrandA
14486,Interest Particular,Electronics,146.07,359,BrandB
14487,Customer Thing,Home,309.37,136,BrandB
14488,Cover House,Books,354.74,749,BrandC
14489,Policy Mrs,Beauty,357.55,954,BrandA
14490,Economic Alone,Electronics,486.31,188,BrandA
14491,Start Myself,Beauty,58.28,991,BrandA
14492,Say Itself,Books,83.91,218,BrandB
14493,They Building,Electronics,227.15,944,BrandA
14494,Training Customer,Beauty,199.65,348,BrandB
14495,Free Price,Beauty,24.27,994,BrandC
14496,Issue Success,Books,58.29,738,BrandC
14497,Dream Follow,Electronics,377.28,235,BrandB
14498,Be Yard,Home,78.53,474,BrandB
14499,Character Later,Toys,78.18,739,BrandB
14500,Good Success,Home,25.53,483,BrandB
14501,Instead Evening,Beauty,280.22,144,BrandA
14502,View Side,Home,86.6,264,BrandC
14503,Reduce Painting,Clothing,228.5,377,BrandD
14504,Give These,Books,259.8,856,BrandD
14505,Face Nothing,Clothing,361.32,992,BrandD
14506,Its Center,Beauty,134.56,208,BrandC
14507,Note Data,Beauty,276.58,323,BrandA
14508,Way As,Home,325.98,936,BrandB
14509,Option Son,Books,364.85,596,BrandA
14510,Situation Money,Clothing,239.25,490,BrandB
14511,Nor Player,Toys,182.51,147,BrandA
14512,Billion Start,Books,291.4,484,BrandC
14513,Support Recognize,Beauty,170.56,354,BrandB
14514,Shake Mouth,Books,155.03,431,BrandA
14515,Green Herself,Beauty,497.19,85,BrandC
14516,Collection Catch,Toys,69.79,561,BrandD
14517,Manage Yet,Books,367.01,668,BrandA
14518,Simply Work,Toys,227.45,500,BrandB
14519,Bag Key,Beauty,46.1,435,BrandA
14520,Teacher Front,Beauty,259.15,585,BrandD
14521,Laugh Let,Beauty,318.87,24,BrandA
14522,Child Back,Beauty,455.0,333,BrandB
14523,Can Act,Electronics,59.13,361,BrandA
14524,Material Never,Books,177.57,569,BrandC
14525,Not Almost,Electronics,271.6,601,BrandB
14526,Start Hear,Clothing,490.79,227,BrandA
14527,Minute Far,Clothing,217.18,479,BrandB
14528,Trouble Various,Toys,91.22,189,BrandA
14529,Unit Reflect,Electronics,444.71,413,BrandD
14530,Recently Run,Books,444.17,819,BrandD
14531,Everything Smile,Books,80.46,170,BrandC
14532,Mother Debate,Toys,90.13,412,BrandA
14533,Modern Measure,Electronics,233.43,808,BrandD
14534,Attorney Detail,Electronics,425.29,517,BrandB
14535,Campaign Water,Books,363.93,164,BrandA
14536,Sign Central,Books,332.58,551,BrandC
14537,Take Which,Toys,302.11,867,BrandD
14538,Majority Wife,Toys,275.54,601,BrandC
14539,Front Do,Books,14.92,488,BrandC
14540,Building Try,Electronics,362.08,483,BrandB
14541,Information Low,Toys,326.27,616,BrandA
14542,Study Whatever,Clothing,268.62,950,BrandD
14543,Suddenly Church,Home,482.87,359,BrandB
14544,Once Thought,Beauty,125.01,343,BrandC
14545,Drive Theory,Home,469.42,366,BrandA
14546,Impact As,Toys,121.11,110,BrandD
14547,Get Religious,Toys,19.86,825,BrandD
14548,Personal Race,Toys,261.07,501,BrandB
14549,Much Network,Toys,172.55,38,BrandA
14550,Trip Store,Home,132.36,426,BrandC
14551,Recently Remember,Clothing,277.73,782,BrandA
14552,Page Spring,Beauty,343.7,906,BrandC
14553,Apply Leg,Electronics,405.05,695,BrandB
14554,Rather Condition,Clothing,31.88,112,BrandD
14555,Together Either,Electronics,217.55,336,BrandB
14556,Animal Answer,Books,5.73,113,BrandB
14557,Officer Natural,Home,347.07,616,BrandC
14558,Audience Kid,Books,74.32,806,BrandC
14559,Community Republican,Toys,290.11,124,BrandB
14560,Worker Pick,Electronics,299.86,826,BrandD
14561,Blood Finally,Electronics,249.17,43,BrandD
14562,Machine Tv,Clothing,225.46,445,BrandC
14563,Save Price,Books,448.36,580,BrandD
14564,Cause Ready,Books,345.87,98,BrandB
14565,Long Tend,Electronics,84.24,132,BrandC
14566,Window Us,Books,362.67,991,BrandA
14567,Answer Raise,Books,496.9,895,BrandB
14568,Standard Stop,Books,98.45,667,BrandA
14569,Body Continue,Home,439.25,489,BrandD
14570,Military Fly,Clothing,119.75,124,BrandD
14571,Military Small,Toys,133.52,639,BrandD
14572,Race Want,Toys,276.68,120,BrandB
14573,Party Area,Beauty,158.54,56,BrandD
14574,Physical Including,Home,363.47,194,BrandD
14575,Clearly Month,Home,298.92,211,BrandD
14576,Form No,Beauty,387.73,80,BrandC
14577,First Letter,Books,38.92,446,BrandA
14578,Hundred North,Books,499.42,647,BrandA
14579,Author Senior,Beauty,261.83,887,BrandD
14580,Dinner Between,Electronics,427.66,776,BrandD
14581,Cut Different,Toys,399.7,493,BrandC
14582,Role Some,Clothing,70.44,618,BrandA
14583,Oil Major,Electronics,194.42,888,BrandA
14584,Hour Officer,Books,58.84,365,BrandD
14585,Send Scientist,Beauty,224.1,971,BrandD
14586,Sound Play,Electronics,447.34,787,BrandB
14587,Citizen Chance,Books,98.28,444,BrandC
14588,Pass Probably,Beauty,280.88,309,BrandC
14589,Play Respond,Toys,195.25,607,BrandB
14590,Price Voice,Toys,104.11,861,BrandA
14591,Economy Produce,Electronics,197.28,960,BrandB
14592,Mouth Rock,Books,242.16,346,BrandB
14593,Sister Him,Clothing,394.27,628,BrandA
14594,Professional Hear,Electronics,203.95,465,BrandA
14595,Big Tonight,Home,119.8,193,BrandC
14596,Ask Serious,Toys,25.02,873,BrandB
14597,Process Machine,Beauty,402.52,889,BrandA
14598,Arrive Special,Home,88.48,799,BrandD
14599,Woman Action,Books,111.16,211,BrandB
14600,Together Medical,Home,221.58,328,BrandD
14601,Discuss Myself,Home,262.77,560,BrandD
14602,Specific Subject,Clothing,212.81,993,BrandA
14603,Staff All,Electronics,429.63,110,BrandC
14604,Former Affect,Home,207.1,978,BrandB
14605,Him Growth,Books,378.98,729,BrandC
14606,Clear What,Books,246.41,729,BrandD
14607,Focus Enjoy,Beauty,61.44,841,BrandA
14608,Better Remember,Toys,486.65,238,BrandC
14609,Safe Hand,Beauty,102.78,250,BrandA
14610,Party See,Electronics,449.82,672,BrandD
14611,Who Moment,Toys,476.3,100,BrandC
14612,If Find,Beauty,170.53,695,BrandB
14613,Of Condition,Home,465.79,780,BrandB
14614,Assume Party,Clothing,64.07,149,BrandB
14615,Pressure Social,Beauty,91.95,640,BrandA
14616,Improve Personal,Books,465.46,626,BrandC
14617,Senior Site,Electronics,107.4,751,BrandA
14618,Well Culture,Books,142.11,309,BrandD
14619,Sport Event,Clothing,235.84,988,BrandC
14620,Could Can,Books,391.66,813,BrandB
14621,Office Form,Clothing,193.36,281,BrandB
14622,Third Figure,Books,378.01,51,BrandB
14623,Response Sport,Books,370.96,762,BrandA
14624,Near Significant,Books,117.67,419,BrandB
14625,Painting Paper,Electronics,17.17,908,BrandA
14626,Subject Significant,Beauty,365.28,621,BrandC
14627,Third Compare,Toys,417.17,601,BrandB
14628,Rule About,Books,429.39,236,BrandC
14629,Person Apply,Electronics,171.85,296,BrandD
14630,Role Type,Home,262.1,772,BrandD
14631,Take Oil,Books,294.96,271,BrandA
14632,Position Prevent,Books,134.27,915,BrandB
14633,By Mrs,Beauty,434.52,156,BrandC
14634,College Three,Home,450.21,295,BrandA
14635,Fight Fund,Books,393.15,853,BrandC
14636,Check Her,Electronics,174.04,556,BrandC
14637,Enjoy Respond,Home,135.69,939,BrandC
14638,Animal Truth,Beauty,11.76,777,BrandD
14639,Eight Key,Electronics,191.41,761,BrandC
14640,Parent Mrs,Toys,497.88,199,BrandA
14641,Cover Defense,Books,411.01,638,BrandA
14642,Model From,Beauty,198.96,946,BrandA
14643,Institution Design,Electronics,81.5,362,BrandD
14644,Game Us,Electronics,495.08,637,BrandD
14645,Assume Dog,Clothing,18.83,862,BrandB
14646,Physical Toward,Electronics,75.76,564,BrandA
14647,Analysis Any,Beauty,390.81,241,BrandA
14648,Final Side,Electronics,248.27,12,BrandB
14649,Base Take,Toys,27.55,0,BrandA
14650,Occur Training,Toys,328.96,282,BrandA
14651,Cover Fast,Home,464.55,351,BrandA
14652,Hour Health,Beauty,165.6,19,BrandC
14653,Him Loss,Clothing,357.37,763,BrandB
14654,For Within,Home,111.98,69,BrandB
14655,Write Itself,Electronics,284.52,475,BrandD
14656,Would Discover,Clothing,31.41,715,BrandD
14657,Together Quickly,Beauty,328.1,507,BrandD
14658,Voice Current,Home,433.74,142,BrandC
14659,Thousand Successful,Clothing,116.28,986,BrandB
14660,Shake Late,Home,440.58,626,BrandD
14661,Western Position,Books,110.65,945,BrandB
14662,Protect Unit,Toys,498.33,131,BrandB
14663,Possible Like,Toys,96.57,458,BrandD
14664,Office Alone,Home,443.46,925,BrandB
14665,Nation Address,Toys,267.68,655,BrandA
14666,Despite Mission,Beauty,24.66,653,BrandD
14667,Security Research,Toys,379.9,803,BrandC
14668,Lawyer Summer,Electronics,44.8,903,BrandD
14669,Executive Ahead,Home,353.93,251,BrandD
14670,Several Structure,Electronics,175.1,255,BrandB
14671,Man Rich,Beauty,199.19,467,BrandD
14672,Feel Society,Home,73.77,881,BrandC
14673,Cause Up,Books,82.13,244,BrandB
14674,Mr Than,Clothing,239.67,668,BrandC
14675,Relate Spring,Clothing,47.41,538,BrandB
14676,Assume Though,Clothing,320.3,561,BrandD
14677,Might Fire,Books,258.72,434,BrandC
14678,Defense Glass,Clothing,329.67,604,BrandB
14679,Yet Bar,Books,404.68,95,BrandB
14680,See Provide,Clothing,223.3,249,BrandD
14681,Great Become,Books,144.84,223,BrandB
14682,Conference Employee,Home,96.65,49,BrandC
14683,Bring Physical,Beauty,313.54,902,BrandB
14684,Yourself Someone,Toys,383.64,372,BrandD
14685,Officer Cold,Clothing,227.46,48,BrandD
14686,Here Near,Toys,439.21,302,BrandC
14687,Sometimes Statement,Beauty,76.01,367,BrandB
14688,Mind Get,Books,477.23,794,BrandB
14689,Behind Dog,Beauty,33.82,935,BrandD
14690,Hit Artist,Clothing,446.91,788,BrandA
14691,She Beautiful,Beauty,177.43,919,BrandB
14692,Word Same,Home,231.47,275,BrandD
14693,Old Office,Beauty,20.23,747,BrandB
14694,Edge Discuss,Beauty,327.79,483,BrandD
14695,Question Per,Toys,123.63,56,BrandB
14696,Price Front,Toys,101.76,1,BrandD
14697,As Game,Clothing,386.38,492,BrandC
14698,A Hundred,Clothing,373.18,241,BrandD
14699,Nearly One,Electronics,49.72,917,BrandD
14700,Choice Medical,Toys,147.39,352,BrandC
14701,Left Whole,Electronics,341.62,505,BrandD
14702,Himself Popular,Books,491.68,571,BrandA
14703,Light Keep,Beauty,478.07,529,BrandB
14704,Support Go,Clothing,54.8,434,BrandC
14705,Speak Boy,Clothing,27.61,467,BrandA
14706,Position Air,Electronics,404.29,572,BrandD
14707,Will Billion,Beauty,160.73,186,BrandD
14708,Service Everyone,Books,294.84,219,BrandC
14709,Language Natural,Clothing,393.04,439,BrandC
14710,Unit Light,Electronics,433.43,987,BrandA
14711,Once Itself,Books,230.34,892,BrandD
14712,Art Provide,Home,402.05,609,BrandA
14713,Teach Around,Toys,208.96,791,BrandA
14714,Have Sit,Electronics,447.11,279,BrandB
14715,Mission Stage,Electronics,8.08,307,BrandC
14716,Those Myself,Clothing,170.37,782,BrandC
14717,Move National,Electronics,426.79,845,BrandD
14718,Increase Late,Home,358.2,282,BrandC
14719,Mind Physical,Books,309.84,324,BrandB
14720,Break Worker,Toys,96.6,622,BrandB
14721,Person Lay,Home,14.29,486,BrandC
14722,Statement Structure,Home,170.14,960,BrandC
14723,Important Upon,Books,370.79,467,BrandB
14724,Hot Send,Books,258.77,142,BrandC
14725,Rather Recognize,Home,239.41,28,BrandC
14726,Attorney Let,Clothing,239.96,706,BrandC
14727,Foot Call,Toys,433.02,178,BrandD
14728,Item Discover,Books,448.76,957,BrandD
14729,Audience Across,Home,428.53,845,BrandC
14730,Job Story,Home,190.79,346,BrandA
14731,Town Believe,Home,290.38,762,BrandA
14732,Attention Threat,Home,422.14,879,BrandC
14733,Century Increase,Electronics,186.96,409,BrandA
14734,Size Congress,Electronics,234.58,135,BrandD
14735,Scene Political,Clothing,467.76,402,BrandA
14736,Pressure Pull,Beauty,299.48,262,BrandA
14737,Pretty Out,Beauty,483.87,970,BrandC
14738,Least Analysis,Toys,455.93,896,BrandD
14739,In Push,Electronics,166.57,23,BrandC
14740,Meet Answer,Home,301.44,686,BrandC
14741,Charge Huge,Clothing,201.46,464,BrandC
14742,House Bring,Electronics,441.73,637,BrandC
14743,Billion Head,Home,445.01,589,BrandB
14744,Hard Mother,Clothing,345.3,26,BrandC
14745,Business Standard,Beauty,51.5,84,BrandD
14746,Owner General,Home,354.92,60,BrandD
14747,Culture Affect,Clothing,183.62,495,BrandB
14748,Itself Seat,Toys,359.1,405,BrandA
14749,Choice Away,Home,59.66,732,BrandA
14750,Story Next,Toys,434.99,137,BrandC
14751,Best Law,Home,83.59,330,BrandB
14752,Possible Summer,Home,325.14,451,BrandA
14753,And Two,Home,27.56,979,BrandB
14754,About Today,Toys,186.78,928,BrandB
14755,Make My,Clothing,271.41,596,BrandC
14756,Strong They,Beauty,487.93,353,BrandD
14757,Adult Show,Electronics,98.73,213,BrandB
14758,Piece Now,Electronics,103.31,456,BrandA
14759,Expert Why,Home,119.77,611,BrandC
14760,Safe Those,Clothing,419.02,602,BrandD
14761,Knowledge Color,Toys,52.66,393,BrandC
14762,Just Pass,Toys,88.59,126,BrandD
14763,Lose Mean,Toys,302.45,919,BrandC
14764,Lose Issue,Electronics,110.37,703,BrandB
14765,Total Member,Toys,439.59,90,BrandC
14766,Herself Seek,Home,89.91,582,BrandD
14767,Stock Again,Clothing,294.83,49,BrandB
14768,Language During,Beauty,397.94,888,BrandB
14769,Senior Ability,Home,142.5,293,BrandA
14770,Generation Go,Toys,114.07,307,BrandC
14771,Dream If,Electronics,205.54,70,BrandA
14772,Country Organization,Electronics,240.28,465,BrandD
14773,Television Bed,Toys,26.1,71,BrandC
14774,Nothing Class,Home,118.88,787,BrandB
14775,Sister Spring,Beauty,96.69,395,BrandD
14776,Send Probably,Beauty,158.87,946,BrandD
14777,Size By,Clothing,82.79,698,BrandC
14778,Street Far,Home,273.33,632,BrandD
14779,List Billion,Electronics,448.1,840,BrandD
14780,Opportunity Moment,Toys,254.51,552,BrandC
14781,Light Program,Clothing,244.06,228,BrandA
14782,Similar Billion,Beauty,164.29,443,BrandA
14783,Water Over,Books,178.6,292,BrandB
14784,Leave Arrive,Clothing,100.24,249,BrandD
14785,Husband Nation,Home,239.65,196,BrandD
